"wielkosc","mnożenie_naiwne","mnożenie_ulepszone","mnożenie_BLAS"
164,0.004445,0.001511,0.002281
164,0.004449,0.001520,0.002218
164,0.004355,0.001475,0.002466
164,0.004454,0.001471,0.002256
164,0.004634,0.001506,0.002346
164,0.004695,0.001557,0.002402
165,0.004612,0.001571,0.002568
165,0.004662,0.001601,0.002506
165,0.004752,0.001594,0.002602
165,0.004707,0.001562,0.002577
165,0.004805,0.001522,0.002595
165,0.004898,0.001707,0.002495
165,0.004858,0.001531,0.002470
165,0.004693,0.001551,0.002541
165,0.004719,0.001577,0.002586
165,0.004842,0.001554,0.002564
166,0.004887,0.001686,0.002623
166,0.004871,0.001598,0.002637
166,0.004899,0.001616,0.002629
166,0.004950,0.001618,0.002582
166,0.004905,0.001681,0.002668
166,0.004807,0.001558,0.002498
166,0.004725,0.001556,0.002401
166,0.004701,0.001573,0.002345
166,0.004598,0.001580,0.002364
166,0.004636,0.001573,0.002368
167,0.004665,0.001585,0.002443
167,0.004688,0.001591,0.002428
167,0.004697,0.001603,0.002431
167,0.004711,0.001608,0.002401
167,0.004725,0.001586,0.002422
167,0.004694,0.001586,0.002440
167,0.004712,0.001586,0.002432
167,0.004689,0.001621,0.002437
167,0.004695,0.001608,0.002405
167,0.004646,0.001558,0.002364
168,0.004654,0.001647,0.002437
168,0.004668,0.001580,0.002454
168,0.004658,0.001593,0.002396
168,0.004711,0.001604,0.002397
168,0.004671,0.001588,0.002402
168,0.004677,0.001590,0.002405
168,0.004672,0.001612,0.002466
168,0.004973,0.001607,0.002520
168,0.004766,0.001605,0.002552
168,0.004839,0.001588,0.002637
169,0.004902,0.001626,0.002475
169,0.004790,0.001626,0.002488
169,0.004809,0.001655,0.002452
169,0.004959,0.001816,0.002627
169,0.005122,0.002002,0.002664
169,0.004955,0.001656,0.002712
169,0.005152,0.001694,0.002735
169,0.005043,0.001680,0.002727
169,0.005046,0.001692,0.002689
169,0.005145,0.001690,0.002774
170,0.005190,0.001716,0.002836
170,0.005249,0.001715,0.002604
170,0.005051,0.001775,0.002683
170,0.004974,0.001756,0.002699
170,0.005099,0.001740,0.002781
170,0.005078,0.001712,0.002871
170,0.005415,0.001820,0.003149
170,0.005411,0.001840,0.003057
170,0.005211,0.001981,0.003161
170,0.005162,0.001834,0.002859
171,0.005323,0.001856,0.002997
171,0.005412,0.001789,0.003026
171,0.005351,0.001824,0.003012
171,0.005408,0.001866,0.003019
171,0.005463,0.001897,0.002987
171,0.005405,0.001817,0.002940
171,0.005462,0.001950,0.002912
171,0.005484,0.002466,0.002900
171,0.005537,0.001906,0.002969
171,0.005698,0.001949,0.003031
172,0.005521,0.001902,0.003147
172,0.005593,0.001831,0.003030
172,0.005578,0.001835,0.002963
172,0.005580,0.002048,0.003037
172,0.005430,0.001775,0.002792
172,0.005318,0.001761,0.002747
172,0.005157,0.001782,0.002705
172,0.005169,0.001757,0.002689
172,0.005163,0.001819,0.002664
172,0.005167,0.001747,0.002703
173,0.005171,0.001764,0.002672
173,0.005199,0.001769,0.002715
173,0.005178,0.001741,0.002694
173,0.005165,0.001754,0.002762
173,0.005194,0.001744,0.002769
173,0.005221,0.001807,0.002700
173,0.005196,0.001747,0.002734
173,0.005200,0.001771,0.002681
173,0.005198,0.001734,0.002780
173,0.005171,0.001762,0.002723
174,0.005276,0.001799,0.002850
174,0.005553,0.002043,0.003069
174,0.005887,0.002172,0.003409
174,0.005838,0.002079,0.003388
174,0.005837,0.002026,0.003224
174,0.006510,0.002211,0.003273
174,0.006050,0.001996,0.003293
174,0.006013,0.001969,0.003232
174,0.006132,0.002074,0.003285
174,0.006140,0.002025,0.003429
175,0.006309,0.002317,0.003324
175,0.006166,0.002301,0.003540
175,0.006035,0.002138,0.003334
175,0.006256,0.002134,0.003372
175,0.006156,0.002086,0.003191
175,0.005961,0.001978,0.003275
175,0.005715,0.001905,0.002909
175,0.005491,0.001888,0.002923
175,0.005480,0.001905,0.002888
175,0.005442,0.001905,0.002829
176,0.005575,0.001907,0.002895
176,0.005547,0.001895,0.002883
176,0.005584,0.001886,0.002904
176,0.005532,0.001917,0.002870
176,0.005570,0.001896,0.002874
176,0.005544,0.001897,0.002906
176,0.005539,0.001907,0.002863
176,0.005452,0.001869,0.002801
176,0.005471,0.001851,0.002803
176,0.005537,0.001837,0.002792
177,0.005530,0.001876,0.002975
177,0.005600,0.001902,0.003077
177,0.005837,0.002021,0.003313
177,0.005832,0.002030,0.003344
177,0.005866,0.002112,0.003160
177,0.006135,0.001981,0.003217
177,0.005845,0.001970,0.003267
177,0.006175,0.002100,0.003468
177,0.006093,0.002312,0.003457
177,0.006137,0.002241,0.003553
178,0.006296,0.002213,0.003832
178,0.006618,0.002229,0.003886
178,0.006237,0.002201,0.003710
178,0.006334,0.002265,0.003521
178,0.006494,0.002301,0.003693
178,0.006399,0.002093,0.003385
178,0.006244,0.002083,0.003442
178,0.006179,0.002237,0.003333
178,0.006237,0.002142,0.003444
178,0.006284,0.002133,0.003327
179,0.006314,0.002114,0.003291
179,0.005974,0.002053,0.003134
179,0.005920,0.002012,0.003095
179,0.005833,0.002220,0.003116
179,0.005836,0.002209,0.003086
179,0.005801,0.002237,0.003105
179,0.005810,0.002225,0.003106
179,0.005826,0.002237,0.003080
179,0.005826,0.002230,0.003103
179,0.005844,0.002223,0.003105
180,0.006621,0.002266,0.003157
180,0.005931,0.002231,0.003069
180,0.005783,0.001962,0.003032
180,0.005854,0.001970,0.002997
180,0.005789,0.001985,0.002998
180,0.005803,0.001963,0.003004
180,0.005785,0.001986,0.003259
180,0.005862,0.002075,0.003455
180,0.005888,0.002175,0.003059
180,0.005985,0.002327,0.003054
181,0.006117,0.002050,0.003185
181,0.006290,0.002034,0.003174
181,0.006578,0.002130,0.003242
181,0.006060,0.002185,0.003396
181,0.005978,0.002147,0.003190
181,0.006335,0.002206,0.003105
181,0.006082,0.002033,0.003084
181,0.006206,0.002077,0.003174
181,0.006107,0.002109,0.003013
181,0.006349,0.002335,0.003384
182,0.006552,0.002130,0.003160
182,0.006098,0.002108,0.003148
182,0.006165,0.002122,0.003130
182,0.006208,0.002109,0.003210
182,0.006217,0.002139,0.003203
182,0.006167,0.002098,0.003214
182,0.006139,0.002108,0.003176
182,0.006151,0.002111,0.003149
182,0.006254,0.002174,0.003218
182,0.006368,0.002097,0.003169
183,0.006208,0.002174,0.003326
183,0.006242,0.002138,0.003445
183,0.006421,0.002147,0.003190
183,0.006403,0.002123,0.003206
183,0.006240,0.002129,0.003220
183,0.006244,0.002118,0.003235
183,0.006241,0.002118,0.003208
183,0.006263,0.002119,0.003210
183,0.006240,0.002116,0.003195
183,0.006225,0.002165,0.003203
184,0.006301,0.002156,0.003289
184,0.006333,0.002176,0.003293
184,0.006334,0.002179,0.003248
184,0.006342,0.002159,0.003312
184,0.006286,0.002139,0.003150
184,0.006208,0.002115,0.003173
184,0.006189,0.002182,0.003232
184,0.006174,0.002123,0.003204
184,0.006166,0.002171,0.003222
184,0.006248,0.002140,0.003247
185,0.006312,0.002163,0.003230
185,0.006281,0.002170,0.003250
185,0.006290,0.002158,0.003211
185,0.006331,0.002168,0.003281
185,0.006355,0.002170,0.003284
185,0.006497,0.002165,0.003464
185,0.006558,0.002175,0.003516
185,0.006432,0.002283,0.003384
185,0.006411,0.002374,0.003267
185,0.006763,0.002277,0.003575
186,0.006668,0.002197,0.003524
186,0.006531,0.002277,0.003490
186,0.006616,0.002248,0.003386
186,0.006575,0.002143,0.003361
186,0.006645,0.002153,0.003427
186,0.006556,0.002167,0.003546
186,0.006732,0.002394,0.003355
186,0.006742,0.002233,0.003506
186,0.006592,0.002217,0.003517
186,0.006623,0.002233,0.003438
187,0.006655,0.002319,0.003532
187,0.006756,0.002275,0.003489
187,0.006669,0.002279,0.003446
187,0.006701,0.002273,0.003484
187,0.006815,0.002278,0.003542
187,0.006786,0.002267,0.003694
187,0.006968,0.002282,0.003963
187,0.007416,0.002474,0.003881
187,0.007170,0.002358,0.003525
187,0.006660,0.002341,0.003494
188,0.006821,0.002321,0.003580
188,0.007094,0.002639,0.004034
188,0.007588,0.002602,0.003853
188,0.007639,0.002502,0.003961
188,0.006776,0.002276,0.003533
188,0.006787,0.002282,0.003494
188,0.006819,0.002268,0.003493
188,0.006767,0.002287,0.003470
188,0.006780,0.002277,0.003489
188,0.006783,0.002295,0.003542
189,0.006875,0.002331,0.003538
189,0.006894,0.002302,0.003544
189,0.006917,0.002334,0.003529
189,0.006900,0.002318,0.003522
189,0.006894,0.002322,0.003542
189,0.006883,0.002311,0.003534
189,0.006904,0.002301,0.003571
189,0.006899,0.002327,0.003571
189,0.006882,0.002328,0.003551
189,0.006903,0.002270,0.003450
190,0.006842,0.002341,0.003506
190,0.006884,0.002327,0.003560
190,0.006837,0.002380,0.003496
190,0.006839,0.002329,0.003517
190,0.006888,0.002294,0.003545
190,0.007043,0.002340,0.003541
190,0.006876,0.002427,0.003846
190,0.007627,0.002607,0.004002
190,0.007609,0.002615,0.003874
190,0.007483,0.002579,0.003748
191,0.007450,0.002647,0.003792
191,0.007785,0.002653,0.003830
191,0.008070,0.002712,0.004199
191,0.007685,0.002392,0.003771
191,0.007274,0.002416,0.003860
191,0.007356,0.002423,0.003884
191,0.007257,0.002457,0.003948
191,0.007347,0.002454,0.003898
191,0.007274,0.002433,0.003657
191,0.007141,0.002417,0.003657
192,0.007198,0.002443,0.003711
192,0.007222,0.002395,0.003686
192,0.007097,0.002376,0.003735
192,0.007135,0.002442,0.003719
192,0.007101,0.002392,0.003682
192,0.007131,0.002396,0.003701
192,0.007057,0.002370,0.003746
192,0.007045,0.002393,0.003695
192,0.007036,0.002369,0.003683
192,0.007030,0.002370,0.003759
193,0.007143,0.002428,0.003687
193,0.007139,0.002435,0.003676
193,0.007214,0.002617,0.003718
193,0.007204,0.002452,0.003642
193,0.007259,0.002408,0.003687
193,0.008043,0.002498,0.003874
193,0.007758,0.002601,0.003939
193,0.007719,0.002785,0.003906
193,0.007885,0.002604,0.003910
193,0.007675,0.002525,0.003963
194,0.007989,0.002625,0.004006
194,0.007638,0.002643,0.004170
194,0.007871,0.002697,0.003951
194,0.007637,0.002534,0.003966
194,0.007558,0.002596,0.004031
194,0.007544,0.002523,0.004070
194,0.007613,0.002536,0.004086
194,0.007558,0.002517,0.003830
194,0.007476,0.002556,0.003797
194,0.007463,0.002516,0.003817
195,0.007623,0.002895,0.004015
195,0.007598,0.002871,0.004016
195,0.007579,0.002867,0.004049
195,0.007591,0.002891,0.004011
195,0.007566,0.002856,0.004033
195,0.007596,0.002892,0.004036
195,0.007750,0.002883,0.004165
195,0.007483,0.002835,0.003970
195,0.007562,0.002862,0.003987
195,0.007390,0.002785,0.003930
196,0.007515,0.002883,0.003994
196,0.007504,0.002919,0.004023
196,0.007740,0.002568,0.003883
196,0.007677,0.002520,0.003848
196,0.007492,0.002750,0.003971
196,0.007953,0.002551,0.004142
196,0.008071,0.002681,0.003937
196,0.008156,0.002549,0.004132
196,0.007759,0.002669,0.003963
196,0.007852,0.002664,0.004121
197,0.007866,0.002644,0.004019
197,0.007870,0.002711,0.004043
197,0.007821,0.002765,0.004002
197,0.007896,0.002644,0.004155
197,0.007846,0.002699,0.004013
197,0.007925,0.002729,0.004063
197,0.007834,0.002635,0.004046
197,0.007815,0.002610,0.004045
197,0.007796,0.002637,0.004038
197,0.007821,0.002646,0.004008
198,0.007890,0.002690,0.004074
198,0.007938,0.002718,0.004069
198,0.007965,0.002719,0.004153
198,0.007960,0.002713,0.004073
198,0.007769,0.002641,0.004026
198,0.007799,0.002652,0.003950
198,0.007824,0.002592,0.004050
198,0.007748,0.002631,0.003996
198,0.007780,0.002640,0.004023
198,0.007741,0.002658,0.004009
199,0.007808,0.002679,0.003979
199,0.007853,0.002693,0.004603
199,0.008280,0.002708,0.004163
199,0.007867,0.002652,0.004063
199,0.007836,0.002686,0.004079
199,0.008090,0.002769,0.004075
199,0.007911,0.002652,0.004069
199,0.008226,0.002942,0.004066
199,0.008164,0.002731,0.004214
199,0.008179,0.002913,0.004051
200,0.008417,0.002758,0.004336
200,0.008163,0.002995,0.004134
200,0.008400,0.002943,0.004501
200,0.008235,0.002803,0.004174
200,0.008271,0.002844,0.004401
200,0.008306,0.002813,0.004439
200,0.008224,0.002874,0.004288
200,0.008382,0.002804,0.004218
200,0.008187,0.002800,0.004246
200,0.008197,0.002792,0.004152
201,0.008175,0.002750,0.004203
201,0.008070,0.002786,0.004135
201,0.008375,0.002799,0.004149
201,0.008232,0.002846,0.004172
201,0.008154,0.002771,0.004174
201,0.008128,0.002728,0.004145
201,0.008151,0.002845,0.004205
201,0.008112,0.002877,0.004158
201,0.008157,0.002943,0.004406
201,0.008134,0.002837,0.004208
202,0.008291,0.002801,0.004291
202,0.008276,0.002821,0.004265
202,0.008297,0.002804,0.004246
202,0.008269,0.002797,0.004239
202,0.008534,0.003118,0.004575
202,0.008728,0.003131,0.004792
202,0.008931,0.002939,0.004793
202,0.008926,0.002976,0.004938
202,0.009189,0.002976,0.004857
202,0.008986,0.003058,0.005070
203,0.008982,0.003128,0.004986
203,0.009257,0.003103,0.005008
203,0.009296,0.003064,0.004909
203,0.009288,0.003103,0.004844
203,0.008828,0.002929,0.004464
203,0.008699,0.002904,0.004427
203,0.008670,0.002929,0.004465
203,0.008608,0.002922,0.004437
203,0.008646,0.002926,0.004432
203,0.008634,0.002922,0.004453
204,0.008744,0.003029,0.004463
204,0.008666,0.002880,0.004479
204,0.008696,0.002885,0.004643
204,0.008590,0.002890,0.004568
204,0.008692,0.002883,0.004671
204,0.008592,0.002893,0.004525
204,0.008620,0.002901,0.004531
204,0.008595,0.002893,0.004436
204,0.008664,0.002883,0.004444
204,0.008647,0.002878,0.004423
205,0.008684,0.002925,0.004511
205,0.008661,0.002920,0.004526
205,0.008826,0.002988,0.004475
205,0.008711,0.002923,0.004431
205,0.008696,0.002933,0.004410
205,0.008698,0.002931,0.004446
205,0.008626,0.002920,0.004506
205,0.008806,0.002951,0.004444
205,0.008812,0.002955,0.004453
205,0.009187,0.004193,0.004422
206,0.008945,0.002966,0.004571
206,0.008917,0.002963,0.004571
206,0.009034,0.003132,0.004896
206,0.009052,0.003345,0.005218
206,0.009493,0.003283,0.005253
206,0.009632,0.003243,0.005444
206,0.009522,0.003184,0.005373
206,0.009425,0.003302,0.005114
206,0.009564,0.003119,0.005084
206,0.009517,0.003265,0.005236
207,0.009720,0.003262,0.005243
207,0.009725,0.003178,0.005049
207,0.009365,0.003076,0.004730
207,0.009261,0.003117,0.004676
207,0.009217,0.003089,0.004661
207,0.009232,0.003092,0.004805
207,0.008905,0.003401,0.004748
207,0.008972,0.003473,0.004744
207,0.008930,0.002985,0.004734
207,0.009045,0.002978,0.004885
208,0.009502,0.003219,0.004690
208,0.009108,0.003070,0.004670
208,0.009024,0.003046,0.004623
208,0.008960,0.003049,0.004601
208,0.009058,0.003014,0.004576
208,0.008988,0.003076,0.004638
208,0.008971,0.003151,0.004915
208,0.009339,0.003258,0.004757
208,0.009583,0.003174,0.004825
208,0.009409,0.003352,0.004716
209,0.009407,0.003181,0.004682
209,0.009505,0.003174,0.005086
209,0.009340,0.003154,0.004997
209,0.009461,0.003258,0.004793
209,0.009427,0.003264,0.004846
209,0.009460,0.003184,0.004793
209,0.009354,0.003185,0.004782
209,0.009362,0.003155,0.004802
209,0.009368,0.003201,0.004687
209,0.009131,0.003107,0.004663
210,0.009265,0.003134,0.004713
210,0.009319,0.003143,0.004768
210,0.009352,0.003175,0.004731
210,0.009264,0.003122,0.004769
210,0.009350,0.003187,0.004741
210,0.009282,0.003179,0.004695
210,0.009304,0.003139,0.004764
210,0.009303,0.003147,0.004757
210,0.009385,0.003112,0.004728
210,0.009328,0.003191,0.004727
211,0.009562,0.003194,0.004826
211,0.009478,0.003194,0.004799
211,0.009535,0.003185,0.004842
211,0.009637,0.003212,0.004777
211,0.009413,0.003200,0.004814
211,0.009445,0.003277,0.004854
211,0.009391,0.003247,0.004775
211,0.009383,0.003192,0.004820
211,0.009520,0.003262,0.005242
211,0.010397,0.003545,0.005608
212,0.009771,0.003319,0.005024
212,0.009596,0.003230,0.004986
212,0.009553,0.003233,0.004833
212,0.009585,0.003238,0.004866
212,0.009499,0.003226,0.004976
212,0.009576,0.003274,0.004883
212,0.009667,0.003449,0.005061
212,0.010139,0.003368,0.005050
212,0.010243,0.003344,0.005092
212,0.009942,0.003387,0.005047
213,0.010243,0.003620,0.005093
213,0.010623,0.003441,0.005269
213,0.010113,0.003504,0.005377
213,0.010364,0.003437,0.005636
213,0.010316,0.003519,0.005788
213,0.010323,0.003505,0.005316
213,0.010105,0.003443,0.005119
213,0.010007,0.003387,0.005112
213,0.010003,0.003403,0.005078
213,0.010007,0.003419,0.005077
214,0.010124,0.003438,0.005199
214,0.010120,0.003386,0.005150
214,0.009975,0.003394,0.005089
214,0.010094,0.003400,0.005563
214,0.010437,0.003456,0.005738
214,0.010660,0.003463,0.005885
214,0.010430,0.003602,0.005949
214,0.010379,0.003582,0.005838
214,0.010862,0.003534,0.006327
214,0.010760,0.003818,0.006166
215,0.011032,0.003862,0.006427
215,0.013090,0.003469,0.005306
215,0.010303,0.003431,0.005351
215,0.010333,0.003434,0.005227
215,0.010373,0.003492,0.005227
215,0.010228,0.003441,0.005215
215,0.010287,0.003527,0.005221
215,0.010348,0.006626,0.005207
215,0.010208,0.003449,0.005205
215,0.010219,0.003434,0.005171
216,0.010323,0.003424,0.005269
216,0.010158,0.003424,0.005207
216,0.010089,0.003351,0.005200
216,0.010176,0.003352,0.005179
216,0.010337,0.003404,0.005439
216,0.010348,0.003441,0.005486
216,0.010364,0.003449,0.005436
216,0.010651,0.003426,0.005424
216,0.010549,0.003414,0.005619
216,0.010441,0.003511,0.006121
217,0.010807,0.003424,0.005586
217,0.010613,0.003484,0.005489
217,0.010727,0.003479,0.005406
217,0.010568,0.003479,0.005341
217,0.010585,0.003470,0.005324
217,0.010529,0.003451,0.005340
217,0.010443,0.003379,0.005208
217,0.010307,0.003403,0.005305
217,0.010240,0.003378,0.005166
217,0.010229,0.003356,0.005183
218,0.010441,0.003426,0.005259
218,0.010343,0.003537,0.005449
218,0.010395,0.003561,0.005364
218,0.010439,0.004397,0.005367
218,0.010471,0.003511,0.005322
218,0.010418,0.003525,0.005289
218,0.010451,0.003519,0.005309
218,0.010440,0.003494,0.005351
218,0.010507,0.003532,0.005282
218,0.010456,0.003481,0.005332
219,0.010627,0.003541,0.005400
219,0.010645,0.003520,0.005501
219,0.010598,0.003509,0.005503
219,0.010707,0.003784,0.005965
219,0.011386,0.003758,0.005997
219,0.011012,0.003827,0.006120
219,0.011090,0.003974,0.006106
219,0.011647,0.003643,0.005920
219,0.011275,0.003701,0.006175
219,0.011332,0.003768,0.006158
220,0.011393,0.003841,0.006323
220,0.011156,0.003695,0.005618
220,0.011046,0.003675,0.005614
220,0.011057,0.003670,0.005644
220,0.010962,0.003705,0.005568
220,0.010988,0.003663,0.005612
220,0.010833,0.003624,0.005625
220,0.011279,0.003889,0.006007
220,0.011378,0.003814,0.005910
220,0.011332,0.003587,0.006028
221,0.011309,0.003696,0.006310
221,0.011427,0.003740,0.006069
221,0.011513,0.004174,0.005965
221,0.011154,0.003816,0.005643
221,0.011125,0.003674,0.005645
221,0.011118,0.003673,0.005662
221,0.011096,0.003704,0.005654
221,0.011072,0.003675,0.005665
221,0.011083,0.003667,0.005657
221,0.011060,0.003699,0.005697
222,0.011210,0.003611,0.005571
222,0.011133,0.003649,0.005634
222,0.011105,0.003649,0.005544
222,0.011068,0.003676,0.005572
222,0.011037,0.003774,0.005873
222,0.012190,0.004185,0.006148
222,0.012303,0.003893,0.006397
222,0.012083,0.003947,0.006309
222,0.012086,0.003944,0.005988
222,0.011990,0.003943,0.005760
223,0.011814,0.003890,0.005923
223,0.011791,0.003879,0.006339
223,0.011645,0.003767,0.005817
223,0.011492,0.003868,0.005821
223,0.011477,0.003765,0.005755
223,0.011468,0.003772,0.005776
223,0.011463,0.003753,0.005806
223,0.011453,0.003763,0.005796
223,0.011517,0.003763,0.005732
223,0.011247,0.003657,0.005805
224,0.011380,0.003752,0.005833
224,0.011451,0.003772,0.005838
224,0.011319,0.003783,0.005923
224,0.011257,0.003754,0.005881
224,0.011391,0.003783,0.005899
224,0.011468,0.003768,0.005896
224,0.011305,0.003741,0.005870
224,0.011357,0.003726,0.005898
224,0.011288,0.003738,0.005857
224,0.011294,0.003746,0.005926
225,0.011833,0.003784,0.005916
225,0.011506,0.003792,0.005832
225,0.011466,0.003788,0.005829
225,0.011488,0.003790,0.005892
225,0.011439,0.003821,0.005879
225,0.011433,0.003821,0.005933
225,0.011470,0.003799,0.005822
225,0.011420,0.003880,0.005836
225,0.011492,0.003857,0.005964
225,0.011557,0.003808,0.005908
226,0.011570,0.012658,0.005889
226,0.011618,0.003957,0.006110
226,0.011940,0.004014,0.006718
226,0.012931,0.004335,0.006845
226,0.012957,0.004586,0.007321
226,0.012753,0.004542,0.007014
226,0.012628,0.004323,0.007063
226,0.012802,0.004186,0.006851
226,0.012360,0.004003,0.006349
226,0.012042,0.003950,0.006091
227,0.011998,0.003995,0.006138
227,0.012035,0.003999,0.006219
227,0.012035,0.004001,0.006102
227,0.011988,0.003988,0.006091
227,0.011941,0.004005,0.005999
227,0.011883,0.004024,0.006028
227,0.011877,0.003989,0.006040
227,0.011797,0.004027,0.006067
227,0.011809,0.003946,0.006067
227,0.011850,0.003948,0.006191
228,0.011899,0.004074,0.006273
228,0.011970,0.004013,0.006240
228,0.012101,0.004039,0.006396
228,0.012070,0.004023,0.006226
228,0.012073,0.004028,0.006251
228,0.012033,0.004075,0.006328
228,0.012042,0.004022,0.006213
228,0.012044,0.004017,0.006321
228,0.012139,0.004108,0.006175
228,0.012152,0.004029,0.006263
229,0.012126,0.004078,0.006301
229,0.012141,0.004155,0.006278
229,0.012172,0.004127,0.006275
229,0.012174,0.004073,0.006386
229,0.012200,0.004102,0.006460
229,0.012228,0.004136,0.006312
229,0.012161,0.004103,0.006352
229,0.012180,0.004085,0.006349
229,0.012282,0.004134,0.006313
229,0.012333,0.004171,0.006230
230,0.012513,0.004081,0.006368
230,0.012540,0.004303,0.006442
230,0.013329,0.004140,0.007060
230,0.013115,0.004287,0.007094
230,0.013251,0.004456,0.007101
230,0.013177,0.004394,0.007093
230,0.013422,0.004442,0.007207
230,0.013028,0.004386,0.007315
230,0.013252,0.004260,0.006625
230,0.012809,0.004179,0.006436
231,0.012867,0.004257,0.006523
231,0.012954,0.004273,0.006846
231,0.013103,0.004392,0.006682
231,0.013452,0.004239,0.007206
231,0.013165,0.004718,0.006983
231,0.013218,0.004558,0.007514
231,0.013289,0.004607,0.007270
231,0.013169,0.004172,0.006543
231,0.012853,0.004164,0.006474
231,0.012855,0.004191,0.006498
232,0.012986,0.004281,0.006704
232,0.013328,0.004254,0.006538
232,0.012969,0.004239,0.006533
232,0.013004,0.004248,0.006579
232,0.012970,0.004261,0.006521
232,0.012874,0.004135,0.006366
232,0.012700,0.004123,0.006540
232,0.012819,0.004143,0.006422
232,0.012665,0.004133,0.006462
232,0.012680,0.004147,0.006461
233,0.012774,0.004187,0.006556
233,0.012945,0.004190,0.006619
233,0.012860,0.004150,0.006509
233,0.012873,0.004182,0.006560
233,0.012914,0.004216,0.006492
233,0.013036,0.004176,0.006651
233,0.013018,0.004300,0.006601
233,0.012958,0.004190,0.006517
233,0.012943,0.004169,0.006515
233,0.012936,0.004171,0.006578
234,0.013033,0.004211,0.006665
234,0.012967,0.004239,0.006596
234,0.013033,0.004187,0.006549
234,0.013047,0.004293,0.006559
234,0.013130,0.004205,0.006685
234,0.013966,0.005120,0.006980
234,0.013560,0.004491,0.007327
234,0.013641,0.004358,0.006885
234,0.013669,0.004460,0.007568
234,0.013847,0.004584,0.007561
235,0.013938,0.004633,0.007669
235,0.013841,0.004676,0.007537
235,0.013617,0.004356,0.006877
235,0.013464,0.004346,0.006762
235,0.013213,0.004281,0.006867
235,0.013324,0.004254,0.006804
235,0.013311,0.004336,0.006806
235,0.013290,0.004230,0.006811
235,0.013435,0.004668,0.006778
235,0.013803,0.004718,0.008142
236,0.015129,0.005126,0.008602
236,0.015173,0.005301,0.008298
236,0.015437,0.005309,0.007870
236,0.014042,0.004668,0.007070
236,0.014066,0.004471,0.007069
236,0.013773,0.004450,0.006872
236,0.013615,0.004480,0.006847
236,0.013671,0.004479,0.006856
236,0.013659,0.004453,0.006909
236,0.013392,0.004403,0.006771
237,0.013575,0.004457,0.006752
237,0.013642,0.004402,0.006764
237,0.013519,0.004457,0.006758
237,0.013549,0.004396,0.006801
237,0.014401,0.005103,0.007211
237,0.014701,0.005068,0.007368
237,0.014782,0.004716,0.007407
237,0.014068,0.004505,0.007333
237,0.014198,0.004583,0.007428
237,0.014077,0.004602,0.007323
238,0.014162,0.004560,0.007032
238,0.014171,0.004565,0.007014
238,0.014157,0.004574,0.007066
238,0.014164,0.004609,0.007037
238,0.013945,0.004454,0.006883
238,0.013771,0.004488,0.006923
238,0.013925,0.004493,0.006855
238,0.013817,0.004781,0.006821
238,0.013976,0.004454,0.006898
238,0.013975,0.004533,0.006851
239,0.013984,0.004519,0.006988
239,0.014068,0.004489,0.007034
239,0.014137,0.004494,0.007064
239,0.014098,0.004556,0.007106
239,0.014680,0.004745,0.007020
239,0.014120,0.005397,0.007549
239,0.015186,0.004840,0.007817
239,0.014829,0.004816,0.007586
239,0.014739,0.004794,0.007790
239,0.014996,0.004833,0.008177
240,0.014862,0.005133,0.008321
240,0.014881,0.004806,0.007818
240,0.014517,0.004933,0.007591
240,0.014509,0.004885,0.008014
240,0.014765,0.005187,0.008235
240,0.015061,0.004972,0.008328
240,0.014706,0.004964,0.008229
240,0.015045,0.004976,0.008238
240,0.015047,0.005190,0.008350
240,0.014899,0.004754,0.007657
241,0.014680,0.004818,0.007407
241,0.014747,0.004806,0.007441
241,0.014571,0.004851,0.007455
241,0.014661,0.004763,0.007355
241,0.014335,0.004733,0.007522
241,0.014342,0.004711,0.007386
241,0.014384,0.004735,0.007470
241,0.014366,0.004660,0.007497
241,0.014355,0.004674,0.007403
241,0.014278,0.005160,0.008017
242,0.014970,0.005479,0.008428
242,0.015197,0.005292,0.008393
242,0.015099,0.005299,0.008482
242,0.015503,0.005432,0.008616
242,0.015597,0.005354,0.008408
242,0.014882,0.004949,0.007491
242,0.014701,0.004921,0.007487
242,0.014802,0.004950,0.007424
242,0.014442,0.004866,0.007469
242,0.014355,0.004802,0.007524
243,0.014618,0.004982,0.007623
243,0.014578,0.005080,0.007708
243,0.014429,0.005542,0.007688
243,0.014416,0.005564,0.007753
243,0.014473,0.005413,0.008009
243,0.014506,0.005696,0.007835
243,0.014476,0.005542,0.007688
243,0.014412,0.005569,0.007722
243,0.014740,0.005572,0.007786
243,0.014503,0.005557,0.007668
244,0.014559,0.005600,0.007853
244,0.014683,0.005644,0.007784
244,0.014653,0.004866,0.007413
244,0.014586,0.004899,0.007348
244,0.014594,0.004829,0.007320
244,0.014942,0.005123,0.007579
244,0.015018,0.005141,0.007529
244,0.015312,0.005034,0.007623
244,0.015290,0.005294,0.007969
244,0.016156,0.005074,0.007871
245,0.015461,0.005020,0.007812
245,0.015514,0.005059,0.007761
245,0.015405,0.005012,0.008020
245,0.015398,0.005169,0.008125
245,0.015281,0.005018,0.008315
245,0.015474,0.005070,0.008242
245,0.015432,0.005058,0.008180
245,0.015450,0.005043,0.007745
245,0.015229,0.005053,0.007994
245,0.015440,0.005022,0.008150
246,0.015596,0.005065,0.007775
246,0.015444,0.005064,0.007733
246,0.015461,0.005079,0.007754
246,0.015329,0.005061,0.007501
246,0.015099,0.004943,0.007537
